network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,770,804,868,,,805,4254,4273,4337,,
testnet,default,transfer-erc20-test,0,801,806,872,,,809,4285,4332,4461,,
testnet,default,transfer-cadence-soft-finality-test,0,684,683,835,683,5149,,,5153,5217,685,8350
testnet,default,transfer-cadence-test,0,657,659,822,659,6280,,,6280,8926,660,9480
mainnet,default,transfer-test,0,632,652,714,,,653,7353,7383,7445,,
mainnet,default,transfer-cadence-soft-finality-test,0,501,510,624,510,5591,,,5595,5711,512,10135
testnet,ALCHEMY_URL,transfer-test,0,884,908,1016,,,909,4653,4695,4911,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,723,755,879,,,758,4524,4536,4638,,
mainnet,ALCHEMY_URL,transfer-test,0,876,905,1042,,,906,14778,14787,14901,,
testnet,QUICKNODE_URL,transfer-test,0,806,855,930,,,856,4520,4535,4610,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,726,758,833,,,761,4388,4435,4507,,
mainnet,QUICKNODE_URL,transfer-test,0,956,955,1027,,,955,14144,14185,14256,,
