network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,630,658,711,,,659,7408,7416,7468,,
testnet,default,transfer-erc20-test,0,668,708,770,,,711,7434,7458,7515,,
testnet,default,transfer-cadence-soft-finality-test,0,537,543,637,543,5938,,,5978,6075,545,9235
testnet,default,transfer-cadence-test,0,494,496,570,496,5893,,,5935,9132,498,9187
mainnet,default,transfer-test,0,1188,1212,1272,,,1212,7998,8030,8092,,
testnet,ALCHEMY_URL,transfer-test,0,1231,1262,1561,,,1262,9520,9538,9660,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,816,858,994,,,861,5055,5101,5413,,
mainnet,ALCHEMY_URL,transfer-test,0,1029,1066,1200,,,1067,5644,5667,5786,,
testnet,QUICKNODE_URL,transfer-test,0,536,557,610,,,558,7270,7293,7345,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,590,607,669,,,610,7336,7363,7422,,
mainnet,QUICKNODE_URL,transfer-test,1,825,860,922,,,861,7648,7674,7734,,
