providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),GetBalance_Await_hash(waiting),GetBalance_Await_hash(completed),GetBalance_Await_receipt->Change(waiting),GetBalance_Await_receipt->Change(completed),WaitForTransactionExecuted(waiting),WaitForTransactionExecuted(completed),WaitForTransactionReceiptAction(waiting),WaitForTransactionReceiptAction(completed),WaitForTransactionSealed(waiting),WaitForTransactionSealed(completed)
default,transfer-test,0,937,950,1054,7550,7749,,,950,7675,,
default,transfer-erc20-test,0,856,850,957,7400,7598,,,850,7537,,
default,transfer-cadence-soft-finality-test,0,553,500,689,5900,6309,500,6081,,,500,9390
default,transfer-cadence-test,0,412,300,521,5650,8536,300,5859,,,300,9081
ALCHEMY_URL,transfer-test,0,2260,2250,2584,10350,10720,,,2250,10535,,
ALCHEMY_URL,transfer-erc20-test,0,2247,2200,2530,17150,17778,,,2200,17483,,
