network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,976,1019,1093,,,,,,,,,1020,7954,7961,8035,,,,
testnet,default,transfer-erc20-test,,,0,745,765,843,,,,,,,,,767,7704,7706,7782,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,803,840,946,,,,,,,841,6452,,,6452,6558,,,842,9787
testnet,default,transfer-cadence-test,,,0,564,603,705,,,,,,,604,5157,,,5197,7737,,,606,8492
mainnet,default,transfer-test,,,0,844,867,947,,,,,,,,,867,14139,14183,14255,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,601,609,732,,,,,,,610,5343,,,5359,5482,,,611,10075
testnet,ALCHEMY_URL,transfer-test,,,0,1562,1583,1832,,,,,,,,,1584,9542,9546,9655,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1678,1684,1790,,,,,,,,,1687,9445,9495,9731,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1195,1226,1330,,,,,,,,,1226,5582,5620,5722,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,763,767,839,,,,,,,,,767,7693,7711,7782,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,737,765,845,,,,,,,,,768,7709,7759,7835,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,726,765,844,,,,,,,,,765,4268,4289,4364,,,,
mainnet,default,headless-kittypunch-swap-1,0,21881,,,,,21925,24879,,,24905,44258,,,,,,,44292,50957,,
mainnet,default,headless-kittypunch-swap-2,0,3261,,,,,,,3269,7576,7626,26474,,,,,,,26477,33072,,
