network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,837,868,921,,,,,,,869,4332,4338,4390,,,,
testnet,default,transfer-erc20-test,,,0,693,714,770,,,,,,,716,4178,4187,4241,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,737,747,833,,,,,747,4066,,,4066,4152,,,749,8420
testnet,default,transfer-cadence-test,,,0,454,467,532,,,,,467,3787,,,3787,7076,,,469,7051
mainnet,default,transfer-test,,,0,1030,1072,1130,,,,,,,1073,4596,4646,4707,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,543,579,681,,,,,579,8059,,,8084,8185,,,581,12490
testnet,ALCHEMY_URL,transfer-test,,,0,1558,1581,1814,,,,,,,1582,5998,6023,6144,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1531,1531,1650,,,,,,,1533,6021,6029,6143,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1008,1023,1141,,,,,,,1024,15017,15039,15157,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,590,612,665,,,,,,,613,4094,4134,4190,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,532,562,620,,,,,,,565,4047,4094,4149,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,745,766,823,,,,,,,767,7539,7587,7644,,,,
mainnet,default,headless-kittypunch-swap-3,0,17929,,,,,17968,54944,54967,70757,,,,,,,70775,79120,,
