network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,888,910,981,,,,,,,911,7809,7823,7897,,,,
testnet,default,transfer-erc20-test,,,0,860,860,934,,,,,,,862,7760,7778,7850,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,780,817,942,,,,,818,6417,,,6456,6558,,,819,9742
testnet,default,transfer-cadence-test,,,0,589,626,724,,,,,627,6186,,,6218,9294,,,629,10617
mainnet,default,transfer-test,,,0,953,966,1042,,,,,,,967,7694,7711,7783,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,722,737,869,,,,,737,6140,,,6179,6376,,,739,10759
testnet,ALCHEMY_URL,transfer-test,,,0,1208,1214,1376,,,,,,,1215,8466,8510,8625,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,1,1039,1063,1184,,,,,,,1066,8261,8280,8392,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1140,1162,1301,,,,,,,1163,8370,8387,8497,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,834,854,925,,,,,,,855,7743,7770,7842,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,833,862,941,,,,,,,865,7806,7831,7907,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,716,757,829,,,,,,,758,7475,7475,7548,,,,
mainnet,default,headless-kittypunch-swap-1,0,21305,,,,,21345,24105,24152,42921,,,,,,,42956,50357,,
