network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,753,767,820,,,768,7557,7603,7659,,
testnet,default,transfer-erc20-test,0,545,561,618,,,564,7279,7299,7351,,
testnet,default,transfer-cadence-soft-finality-test,0,626,655,756,656,4994,,,4998,5231,657,9382
testnet,default,transfer-cadence-test,0,626,631,711,632,6056,,,6095,9455,634,9369
mainnet,default,transfer-test,0,742,766,831,,,767,7910,7939,8002,,
testnet,ALCHEMY_URL,transfer-test,0,1488,1490,1745,,,1490,9480,9499,9619,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,863,867,975,,,870,8307,8321,8573,,
mainnet,ALCHEMY_URL,transfer-test,0,862,867,991,,,868,8797,8838,8963,,
testnet,QUICKNODE_URL,transfer-test,0,547,553,605,,,554,7302,7324,7376,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,587,614,680,,,617,7380,7406,7463,,
mainnet,QUICKNODE_URL,transfer-test,0,785,816,880,,,817,7693,7703,7850,,
