network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,712,711,788,,,711,7615,7626,7695,,
testnet,default,transfer-erc20-test,0,678,709,786,,,712,7647,7688,7762,,
testnet,default,transfer-cadence-soft-finality-test,0,570,618,722,619,7195,,,7221,7343,621,10541
testnet,default,transfer-cadence-test,0,575,612,703,613,6088,,,6121,8770,614,9418
mainnet,default,transfer-test,0,1510,1558,1641,,,1559,8605,8644,8721,,
testnet,ALCHEMY_URL,transfer-test,0,1384,1414,1658,,,1415,6020,6061,6304,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1187,1214,1465,,,1217,9077,9104,9327,,
mainnet,ALCHEMY_URL,transfer-test,0,668,711,810,,,712,7889,7893,8001,,
testnet,QUICKNODE_URL,transfer-test,0,701,708,785,,,709,7659,7666,7740,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,628,657,730,,,661,7559,7585,7656,,
mainnet,QUICKNODE_URL,transfer-test,0,942,964,1126,,,965,7892,7941,8013,,
