network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1014,1020,1096,,,,,,,1021,7968,8010,8085,,,,
testnet,default,transfer-erc20-test,,,0,1035,1071,1179,,,,,,,1074,8126,8166,8244,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,809,850,960,,,,,851,5361,,,5395,5503,,,853,8695
testnet,default,transfer-cadence-test,,,0,710,725,875,,,,,726,5177,,,5215,7496,,,728,8570
mainnet,default,transfer-test,,,0,1102,1123,1198,,,,,,,1124,7846,7864,7939,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,652,660,838,,,,,661,8060,,,8061,8232,,,662,10331
testnet,ALCHEMY_URL,transfer-test,,,0,1645,1683,1819,,,,,,,1684,9626,9645,9760,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,971,971,1105,,,,,,,974,5403,5415,5655,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1743,1787,2012,,,,,,,1788,9396,9398,9492,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,833,871,946,,,,,,,871,7815,7859,7934,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,732,765,845,,,,,,,768,7713,7756,7833,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,549,560,632,,,,,,,561,7231,7248,7327,,,,
mainnet,default,headless-kittypunch-swap-1,0,21713,,,,,21714,24666,24691,44017,,,,,,,44038,51024,,
