network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,895,918,945,,,918,7374,7397,7424,,
testnet,default,transfer-erc20-test,0,331,357,388,,,361,13238,13266,13294,,
testnet,default,transfer-cadence-soft-finality-test,0,649,689,751,690,6068,,,6100,6158,691,10325
testnet,default,transfer-cadence-test,0,527,566,606,567,4848,,,4852,8852,568,9105
mainnet,default,transfer-test,0,733,765,807,,,765,4089,4134,4170,,
mainnet,default,transfer-cadence-soft-finality-test,0,491,508,635,509,7551,,,7551,7632,510,10761
testnet,ALCHEMY_URL,transfer-test,0,563,612,660,,,613,7222,7251,7288,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,375,408,468,,,411,7012,7045,7081,,
mainnet,ALCHEMY_URL,transfer-test,0,665,713,750,,,714,7284,7294,7334,,
testnet,QUICKNODE_URL,transfer-test,0,521,563,590,,,563,7016,7042,7068,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,498,510,542,,,513,6965,6991,7019,,
mainnet,QUICKNODE_URL,transfer-test,0,432,458,501,,,459,7062,7090,7129,,
