network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,492,507,515,,,,,,,507,6785,6809,6818,,,,
testnet,default,transfer-erc20-test,,,0,265,304,316,,,,,,,306,6584,6624,6635,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,501,506,547,,,,,507,5663,,,5678,5719,,,508,8794
testnet,default,transfer-cadence-test,,,0,253,302,328,,,,,303,6533,,,6542,9011,,,305,9652
mainnet,default,transfer-test,,,0,639,656,666,,,,,,,657,6933,6962,6971,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,317,341,392,,,,,341,5888,,,5930,5984,,,343,10181
testnet,ALCHEMY_URL,transfer-test,,,0,595,606,656,,,,,,,607,7263,7275,7329,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,747,759,808,,,,,,,761,7392,7438,7491,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,692,711,758,,,,,,,711,7227,7238,7268,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,359,407,417,,,,,,,408,6682,6716,6725,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,417,455,467,,,,,,,457,6732,6772,6784,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,380,405,415,,,,,,,406,6687,6712,6721,,,,
mainnet,default,headless-kittypunch-swap-1,0,21001,,,,,21012,23695,23699,42241,,,,,,,42263,54878,,
