network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,673,713,767,,,714,7455,7499,7552,,
testnet,default,transfer-erc20-test,0,520,561,623,,,564,7322,7352,7411,,
testnet,default,transfer-cadence-soft-finality-test,0,843,850,943,851,6371,,,6414,6506,852,9653
testnet,default,transfer-cadence-test,0,495,500,569,501,6050,,,6062,9376,503,9333
mainnet,default,transfer-test,0,850,868,938,,,869,14178,14183,14276,,
mainnet,default,transfer-cadence-soft-finality-test,0,945,953,1057,954,7617,,,7639,7743,955,17520
testnet,ALCHEMY_URL,transfer-test,0,1477,1479,1595,,,1480,8664,8679,8799,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1288,1326,1562,,,1329,8916,8937,9042,,
mainnet,ALCHEMY_URL,transfer-test,0,972,970,1073,,,971,14710,14749,14851,,
testnet,QUICKNODE_URL,transfer-test,0,545,563,616,,,564,7294,7333,7389,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,521,558,619,,,561,7317,7330,7389,,
mainnet,QUICKNODE_URL,transfer-test,0,775,818,890,,,819,14128,14142,14203,,
