network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1033,1062,1116,,,,,,,,,1063,7781,7824,7876,,,,
testnet,default,transfer-erc20-test,,,0,565,612,670,,,,,,,,,615,7313,7361,7412,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,629,649,731,,,,,,,650,7230,,,7239,7320,,,651,10480
testnet,default,transfer-cadence-test,,,0,434,453,534,,,,,,,454,4829,,,4841,8702,,,455,9160
mainnet,default,transfer-test,,,0,987,1021,1076,,,,,,,,,1022,7755,7755,7808,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,530,534,629,,,,,,,534,4572,,,4613,4728,,,536,10108
testnet,ALCHEMY_URL,transfer-test,,,0,1643,1683,1815,,,,,,,,,1684,9819,9845,10080,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1628,1632,1888,,,,,,,,,1635,9596,9646,9761,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,605,612,668,,,,,,,,,613,7367,7400,7456,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,494,510,557,,,,,,,,,511,7198,7244,7291,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,508,510,562,,,,,,,,,513,7173,7199,7248,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,743,766,821,,,,,,,,,767,7491,7500,7552,,,,
mainnet,default,headless-kittypunch-swap-3,0,18051,,,,,18081,53048,,,53054,68793,,,,,,,68839,79198,,
mainnet,default,headless-kittypunch-swap-4,0,1724,,,,,,,1739,5016,5022,20500,,,,,,,20522,28881,,
