network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,342,352,360,,,353,6626,6657,6665,,
testnet,default,transfer-erc20-test,0,227,252,264,,,254,6528,6562,6572,,
testnet,default,transfer-cadence-soft-finality-test,0,305,314,361,315,5577,,,5596,5636,317,8707
testnet,default,transfer-cadence-test,0,246,253,276,254,5377,,,5383,9032,255,9548
mainnet,default,transfer-test,0,490,504,514,,,505,6785,6813,6822,,
mainnet,default,transfer-cadence-soft-finality-test,1,383,410,461,411,6348,,,6395,6447,412,12648
testnet,ALCHEMY_URL,transfer-test,0,412,453,484,,,454,6879,6922,6952,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,543,552,579,,,555,6956,6958,6976,,
mainnet,ALCHEMY_URL,transfer-test,0,375,406,438,,,407,6783,6827,6842,,
testnet,QUICKNODE_URL,transfer-test,0,260,302,311,,,302,6579,6616,6624,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,224,251,264,,,254,6533,6568,6578,,
mainnet,QUICKNODE_URL,transfer-test,0,668,706,716,,,707,6987,7024,7032,,
