network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1911,1909,1940,,,1910,15970,15971,16005,,
testnet,default,transfer-erc20-test,0,1026,1058,1093,,,1061,14316,14330,14380,,
testnet,default,transfer-cadence-soft-finality-test,0,516,536,595,536,6063,,,6063,6843,538,12410
testnet,default,transfer-cadence-test,0,635,654,712,654,7200,,,7228,7864,656,12710
mainnet,default,transfer-test,0,850,859,865,,,860,7096,7128,7133,,
mainnet,default,transfer-cadence-soft-finality-test,0,424,468,532,469,7355,,,7362,7429,471,11539
testnet,ALCHEMY_URL,transfer-test,0,427,450,490,,,451,6946,6991,7018,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,479,501,536,,,505,7000,7030,7059,,
mainnet,ALCHEMY_URL,transfer-test,0,716,753,815,,,754,7610,7641,7716,,
testnet,QUICKNODE_URL,transfer-test,0,258,299,304,,,300,6528,6556,6566,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,280,302,311,,,304,6536,6560,6566,,
mainnet,QUICKNODE_URL,transfer-test,0,400,403,408,,,403,6640,6652,6657,,
