network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,739,768,823,,,,,,,,,769,4241,4291,4345,,,,
testnet,default,transfer-erc20-test,,,0,551,561,619,,,,,,,,,564,4038,4085,4141,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,678,725,811,,,,,,,726,5063,,,5064,5149,,,728,7245
testnet,default,transfer-cadence-test,,,0,479,492,561,,,,,,,493,3778,,,3811,7361,,,495,8132
mainnet,default,transfer-test,,,0,1175,1173,1229,,,,,,,,,1173,7935,7959,8014,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,662,666,762,,,,,,,667,8845,,,8884,8983,,,668,13212
testnet,ALCHEMY_URL,transfer-test,,,0,897,924,1027,,,,,,,,,925,4890,4904,5023,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,895,917,1048,,,,,,,,,921,4679,4698,4824,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,564,606,660,,,,,,,,,607,4078,4106,4161,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,543,562,620,,,,,,,,,565,4041,4086,4142,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1101,1124,1181,,,,,,,,,1125,7887,7910,7966,,,,
mainnet,default,headless-kittypunch-swap-3,0,18499,,,,,18521,48207,,,48232,63839,,,,,,,63881,72230,,
mainnet,default,headless-kittypunch-swap-4,0,1906,,,,,,,1949,6270,6312,22007,,,,,,,22013,29885,,
