network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,665,709,780,,,710,7609,7635,7705,,
testnet,default,transfer-erc20-test,0,639,657,730,,,659,7552,7573,7645,,
testnet,default,transfer-cadence-soft-finality-test,0,552,599,705,599,6062,,,6086,6190,601,9383
testnet,default,transfer-cadence-test,0,517,563,667,564,6029,,,6051,8917,565,9350
mainnet,default,transfer-test,0,943,957,1029,,,958,8061,8106,8184,,
testnet,ALCHEMY_URL,transfer-test,0,1189,1208,1302,,,1209,8778,8780,8902,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1130,1164,1289,,,1166,8785,8787,8886,,
mainnet,ALCHEMY_URL,transfer-test,0,971,1006,1249,,,1007,8230,8268,8522,,
testnet,QUICKNODE_URL,transfer-test,0,681,708,779,,,709,7608,7625,7694,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,641,656,730,,,659,7553,7580,7651,,
mainnet,QUICKNODE_URL,transfer-test,0,734,757,830,,,758,4697,4746,4824,,
