network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1084,1123,1186,,,,,,,1124,4716,4748,4811,,,,
testnet,default,transfer-erc20-test,,,0,822,868,934,,,,,,,871,4410,4442,4504,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,607,629,692,,,,,629,4989,,,5017,5081,,,631,7117
testnet,default,transfer-cadence-test,,,0,492,527,636,,,,,527,3828,,,3848,7004,,,529,7022
mainnet,default,transfer-test,,,0,1115,1124,1195,,,,,,,1124,7830,7862,7933,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,783,821,975,,,,,821,7084,,,7100,7213,,,823,9354
testnet,ALCHEMY_URL,transfer-test,,,0,777,816,934,,,,,,,817,4586,4596,4698,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,701,714,831,,,,,,,716,4524,4545,4651,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1029,1072,1194,,,,,,,1071,8186,8213,8331,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,741,765,832,,,,,,,765,4373,4387,4454,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,661,663,735,,,,,,,666,4263,4291,4364,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,916,918,990,,,,,,,918,4353,4388,4459,,,,
mainnet,default,headless-kittypunch-swap-1,0,20926,,,,,20962,29893,29941,48401,,,,,,,48431,55272,,
