network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,844,860,915,,,861,7373,7409,7444,,
testnet,default,transfer-erc20-test,0,813,815,851,,,818,7314,7363,7399,,
testnet,default,transfer-cadence-soft-finality-test,0,543,576,633,576,5882,,,5886,5944,578,9040
testnet,default,transfer-cadence-test,0,305,347,387,347,6703,,,6726,9565,349,9827
mainnet,default,transfer-test,0,1177,1225,1252,,,1225,4465,4500,4527,,
mainnet,default,transfer-cadence-soft-finality-test,0,561,562,632,563,7222,,,7251,7369,564,11454
testnet,ALCHEMY_URL,transfer-test,0,9485,9486,9556,,,9487,16214,16220,16270,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,939,968,1032,,,971,7664,7708,7769,,
mainnet,ALCHEMY_URL,transfer-test,0,996,1020,1081,,,1021,14195,14234,14292,,
testnet,QUICKNODE_URL,transfer-test,0,463,509,529,,,510,6892,6937,6956,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,371,407,430,,,410,6791,6837,6858,,
mainnet,QUICKNODE_URL,transfer-test,0,956,969,997,,,970,7432,7453,7480,,
