network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,599,612,631,,,,,,,612,6990,6994,7013,,,,
testnet,default,transfer-erc20-test,,,1,410,408,431,,,,,,,410,6789,6792,6811,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,743,787,841,,,,,788,5020,,,5027,5087,,,789,8194
testnet,default,transfer-cadence-test,,,0,578,583,638,,,,,583,4859,,,4870,8130,,,585,9072
mainnet,default,transfer-test,,,0,524,561,584,,,,,,,561,6989,6992,7015,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,2634,2659,2724,,,,,2660,33689,,,33723,33789,,,2661,33690
testnet,ALCHEMY_URL,transfer-test,,,0,1481,1479,1661,,,,,,,1479,5838,5870,6068,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,1,1251,1274,1462,,,,,,,1277,5416,5463,5542,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1396,1428,1521,,,,,,,1429,8789,8831,8915,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,359,360,381,,,,,,,360,6739,6741,6759,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,325,357,380,,,,,,,359,6741,6772,6792,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,646,663,687,,,,,,,663,7099,7144,7167,,,,
mainnet,default,headless-kittypunch-swap-1,0,22155,,,,,22198,24856,24861,43899,,,,,,,43929,50461,,
