network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,720,758,815,,,759,4278,4300,4361,,
testnet,default,transfer-erc20-test,0,574,610,671,,,613,4115,4153,4211,,
testnet,default,transfer-cadence-soft-finality-test,0,491,496,592,497,3863,,,3873,3963,498,7140
testnet,default,transfer-cadence-test,0,480,494,563,495,3838,,,3871,6816,497,7105
mainnet,default,transfer-test,0,1118,1164,1227,,,1165,4698,4702,4763,,
mainnet,default,transfer-cadence-soft-finality-test,0,818,842,947,843,7795,,,7837,7941,844,11099
testnet,ALCHEMY_URL,transfer-test,0,1612,1614,1798,,,1614,4541,4590,4739,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1503,1514,1775,,,1517,6064,6114,6367,,
testnet,QUICKNODE_URL,transfer-test,0,580,608,669,,,609,4116,4138,4198,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,504,508,564,,,511,4005,4039,4093,,
mainnet,QUICKNODE_URL,transfer-test,0,719,761,824,,,762,7572,7591,7654,,
