network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,742,758,777,,,,,,,,,758,7136,7174,7192,,,,
testnet,default,transfer-erc20-test,,,0,388,405,430,,,,,,,,,410,6792,6827,6848,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,679,710,760,,,,,,,711,5989,,,5991,6042,,,712,9159
testnet,default,transfer-cadence-test,,,0,285,333,375,,,,,,,334,4591,,,4611,8458,,,335,8804
mainnet,default,transfer-test,,,0,837,857,882,,,,,,,,,858,7289,7311,7335,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,428,430,496,,,,,,,430,31460,,,31487,31564,,,432,31460
testnet,ALCHEMY_URL,transfer-test,,,0,776,807,879,,,,,,,,,808,7577,7621,7687,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,814,858,950,,,,,,,,,861,7603,7629,7718,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,562,606,674,,,,,,,,,606,7316,7362,7418,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,387,405,425,,,,,,,,,406,6785,6812,6831,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,334,352,375,,,,,,,,,355,6740,6775,6795,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,471,503,529,,,,,,,,,504,6939,6961,6986,,,,
mainnet,default,headless-kittypunch-swap-1,0,21078,,,,,21091,23252,,,23268,42243,,,,,,,42282,49132,,
mainnet,default,headless-kittypunch-swap-2,0,2971,,,,,,,2991,6922,6935,26109,,,,,,,26113,32674,,
