network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,353,353,362,,,353,6626,6664,6673,,
testnet,default,transfer-erc20-test,0,180,202,216,,,205,6479,6515,6526,,
testnet,default,transfer-cadence-soft-finality-test,0,413,419,462,419,4602,,,4643,4684,421,8783
testnet,default,transfer-cadence-test,0,360,364,386,364,5622,,,5646,8764,366,8753
mainnet,default,transfer-test,0,569,610,620,,,611,7073,7073,7082,,
mainnet,default,transfer-cadence-soft-finality-test,0,527,531,584,532,4566,,,4607,4658,533,8731
testnet,ALCHEMY_URL,transfer-test,1,370,403,431,,,404,6890,6908,6929,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,248,254,290,,,256,6680,6718,6736,,
mainnet,ALCHEMY_URL,transfer-test,1,288,305,323,,,306,6654,6667,6683,,
testnet,QUICKNODE_URL,transfer-test,0,283,304,313,,,304,6577,6619,6627,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,186,203,215,,,205,6476,6511,6529,,
mainnet,QUICKNODE_URL,transfer-test,0,205,250,261,,,251,6541,6571,6584,,
