network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,597,607,660,,,608,7328,7360,7412,,
testnet,default,transfer-erc20-test,0,530,557,614,,,560,7278,7302,7355,,
testnet,default,transfer-cadence-soft-finality-test,0,735,744,832,744,6106,,,6124,6215,746,9385
testnet,default,transfer-cadence-test,0,514,525,594,526,5886,,,5905,9442,528,10251
mainnet,default,transfer-test,0,1423,1462,1521,,,1463,8205,8241,8297,,
testnet,ALCHEMY_URL,transfer-test,0,635,658,717,,,659,7446,7479,7538,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,579,607,669,,,611,7411,7419,7478,,
mainnet,ALCHEMY_URL,transfer-test,0,663,708,777,,,709,7491,7530,7589,,
testnet,QUICKNODE_URL,transfer-test,1,501,506,561,,,507,7227,7251,7303,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,502,506,563,,,509,7228,7250,7303,,
mainnet,QUICKNODE_URL,transfer-test,0,717,759,816,,,760,4252,4298,4353,,
