network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,468,505,514,,,,,,,506,3575,3584,3592,,,,
testnet,default,transfer-erc20-test,,,0,235,253,266,,,,,,,256,3324,3338,3350,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,458,462,506,,,,,463,4612,,,4640,4679,,,464,7749
testnet,default,transfer-cadence-test,,,0,235,240,292,,,,,240,4451,,,4466,6463,,,242,6534
mainnet,default,transfer-test,,,0,560,609,619,,,,,,,609,6889,6909,6919,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,772,808,860,,,,,809,6631,,,6646,6698,,,811,11955
testnet,ALCHEMY_URL,transfer-test,,,0,465,510,558,,,,,,,510,3857,3895,3941,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,496,507,561,,,,,,,510,3915,3948,4001,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,491,505,543,,,,,,,506,13478,13498,13536,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,290,303,313,,,,,,,303,3370,3384,3392,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,356,354,366,,,,,,,356,3422,3439,3449,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,371,403,413,,,,,,,404,13091,13128,13137,,,,
mainnet,default,headless-kittypunch-swap-1,0,21970,,,,,22017,24189,24219,42691,,,,,,,42708,49543,,
