network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,455,456,481,,,457,6841,6874,6897,,
testnet,default,transfer-erc20-test,0,282,304,331,,,307,6709,6718,6743,,
testnet,default,transfer-cadence-soft-finality-test,0,367,405,1159,405,4659,,,4688,4745,407,7837
testnet,default,transfer-cadence-test,0,323,366,401,367,4586,,,4593,8135,369,8801
mainnet,default,transfer-test,0,474,507,531,,,508,7127,7174,7287,,
mainnet,default,transfer-cadence-soft-finality-test,0,474,475,539,475,7867,,,7867,7930,477,13194
testnet,ALCHEMY_URL,transfer-test,0,380,405,443,,,406,6944,6981,7018,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,307,306,349,,,308,6793,6834,6873,,
mainnet,ALCHEMY_URL,transfer-test,0,352,355,412,,,355,6850,6883,6909,,
testnet,QUICKNODE_URL,transfer-test,0,258,304,323,,,305,6677,6685,6704,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,284,304,332,,,306,6728,6735,6759,,
mainnet,QUICKNODE_URL,transfer-test,0,454,454,479,,,455,6992,7009,7034,,
