network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,417,456,465,,,,,,,,,457,3524,3553,3561,,,,
testnet,default,transfer-erc20-test,,,0,221,254,267,,,,,,,,,257,6549,6589,6600,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,374,380,425,,,,,,,381,3529,,,3545,3592,,,383,6665
testnet,default,transfer-cadence-test,,,0,239,244,289,,,,,,,245,3357,,,3358,6657,,,246,7537
mainnet,default,transfer-test,,,0,703,710,719,,,,,,,,,710,13402,13407,13416,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,539,589,640,,,,,,,590,6437,,,6437,6489,,,591,12740
testnet,ALCHEMY_URL,transfer-test,,,0,507,510,543,,,,,,,,,511,3750,3775,3803,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,333,358,395,,,,,,,,,361,3532,3563,3582,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,563,608,691,,,,,,,,,609,13699,13728,13773,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,284,310,318,,,,,,,,,310,3375,3396,3404,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,209,254,267,,,,,,,,,258,3331,3343,3353,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,519,556,566,,,,,,,,,557,13249,13261,13271,,,,
mainnet,default,headless-kittypunch-swap-3,0,17827,,,,,17835,21029,,,21051,36614,,,,,,,36635,50528,,
mainnet,default,headless-kittypunch-swap-4,0,1536,,,,,,,1577,4543,4577,20458,,,,,,,20486,34372,,
