network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,298,302,307,,,303,6538,6578,6589,,
testnet,default,transfer-erc20-test,0,195,205,214,,,207,6451,6499,6504,,
testnet,default,transfer-cadence-soft-finality-test,0,357,365,407,366,6433,,,6476,6514,367,10597
testnet,default,transfer-cadence-test,0,217,227,251,228,4290,,,4302,7803,229,8453
mainnet,default,transfer-test,0,1189,1208,1214,,,1209,7631,7679,7775,,
testnet,ALCHEMY_URL,transfer-test,0,405,404,434,,,405,6825,6866,6876,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,197,204,223,,,206,6588,6612,6628,,
mainnet,ALCHEMY_URL,transfer-test,0,281,303,567,,,303,6615,6659,6671,,
testnet,QUICKNODE_URL,transfer-test,0,222,257,262,,,258,6505,6530,6534,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,316,355,364,,,358,6590,6621,6627,,
mainnet,QUICKNODE_URL,transfer-test,0,541,557,563,,,558,6970,6977,6983,,
