network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,722,753,789,,,754,7254,7292,7327,,
testnet,default,transfer-erc20-test,0,385,404,1237,,,407,3698,3738,3776,,
testnet,default,transfer-cadence-soft-finality-test,0,456,455,494,456,4689,,,4728,4765,458,7859
testnet,default,transfer-cadence-test,0,459,466,534,467,5729,,,5739,7693,468,8848
mainnet,default,transfer-test,0,305,352,361,,,353,6636,6686,6695,,
mainnet,default,transfer-cadence-soft-finality-test,0,618,666,718,667,6225,,,6239,6291,669,10407
testnet,ALCHEMY_URL,transfer-test,0,445,452,518,,,453,7039,7083,7118,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,402,401,451,,,405,6980,7026,7078,,
mainnet,ALCHEMY_URL,transfer-test,0,732,751,788,,,752,7389,7433,7465,,
testnet,QUICKNODE_URL,transfer-test,1,169,202,211,,,203,6476,6482,6489,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,92,100,111,,,102,6380,6424,6435,,
mainnet,QUICKNODE_URL,transfer-test,0,105,151,160,,,151,6431,6444,6452,,
