network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1123,1169,1245,,,,,,,1169,8121,8155,8229,,,,
testnet,default,transfer-erc20-test,,,0,798,817,888,,,,,,,820,7715,7729,7806,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,754,792,895,,,,,793,8587,,,8607,8705,,,795,11899
testnet,default,transfer-cadence-test,,,0,576,615,713,,,,,616,7338,,,7349,10486,,,617,10667
mainnet,default,transfer-test,,,0,991,1020,1096,,,,,,,1021,7746,7756,7830,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,831,847,982,,,,,847,9123,,,9162,9359,,,849,11353
testnet,ALCHEMY_URL,transfer-test,,,0,1364,1377,1544,,,,,,,1378,5535,5561,5715,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1240,1275,1456,,,,,,,1277,8703,8728,8874,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,900,918,1065,,,,,,,919,4949,5000,5320,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,697,713,785,,,,,,,714,7621,7653,7723,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,695,714,788,,,,,,,717,7631,7657,7729,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,795,817,889,,,,,,,818,7531,7550,7621,,,,
mainnet,default,headless-kittypunch-swap-1,0,20670,,,,,20670,23628,23638,43185,,,,,,,43225,49917,,
