network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,509,554,609,,,,,,,,,555,3835,3843,3899,,,,
testnet,default,transfer-erc20-test,,,0,574,606,641,,,,,,,,,609,7112,7142,7173,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,529,564,622,,,,,,,565,4755,,,4768,4828,,,567,7891
testnet,default,transfer-cadence-test,,,0,289,328,388,,,,,,,329,3485,,,3499,6350,,,330,6616
mainnet,default,transfer-test,,,0,684,703,709,,,,,,,,,704,6942,6981,6986,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,434,436,484,,,,,,,436,9695,,,9732,9812,,,438,10746
testnet,ALCHEMY_URL,transfer-test,,,0,887,906,950,,,,,,,,,907,4210,4230,4262,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,522,559,609,,,,,,,,,562,3822,3855,3894,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,394,407,438,,,,,,,,,408,6916,6953,6984,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,354,401,405,,,,,,,,,402,3444,3472,3476,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,285,302,310,,,,,,,,,305,3336,3374,3380,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,391,405,411,,,,,,,,,406,6653,6696,6702,,,,
mainnet,default,headless-kittypunch-swap-3,0,17912,,,,,17951,26088,,,26137,41806,,,,,,,41813,49158,,
mainnet,default,headless-kittypunch-swap-4,0,1566,,,,,,,1607,7296,7331,23114,,,,,,,23137,30465,,
