network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,391,408,417,,,,,,,,,409,3478,3495,3505,,,,
testnet,default,transfer-erc20-test,,,0,229,255,268,,,,,,,,,258,3325,3345,3356,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,424,428,471,,,,,,,429,4537,,,4553,4595,,,430,7673
testnet,default,transfer-cadence-test,,,0,258,262,286,,,,,,,263,3397,,,3436,6380,,,265,6535
mainnet,default,transfer-test,,,0,540,556,566,,,,,,,,,557,6839,6873,6882,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,464,514,566,,,,,,,514,10597,,,10634,10695,,,516,12707
testnet,ALCHEMY_URL,transfer-test,,,0,536,555,613,,,,,,,,,556,3988,3989,4040,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,439,453,513,,,,,,,,,455,3881,3898,3940,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,469,506,548,,,,,,,,,507,7048,7072,7121,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,241,252,263,,,,,,,,,253,3321,3337,3346,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,244,254,266,,,,,,,,,256,3339,3347,3356,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,370,403,413,,,,,,,,,404,6685,6727,6737,,,,
mainnet,default,headless-kittypunch-swap-3,0,17805,,,,,17836,21912,,,21949,37694,,,,,,,37732,45120,,
mainnet,default,headless-kittypunch-swap-4,0,1681,,,,,,,1721,5863,5883,21712,,,,,,,21747,29110,,
