network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,889,919,940,,,,,,,,,920,4080,4083,4101,,,,
testnet,default,transfer-erc20-test,,,0,338,356,378,,,,,,,,,359,3527,3577,3596,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,324,369,420,,,,,,,370,3523,,,3533,3586,,,371,7742
testnet,default,transfer-cadence-test,,,0,618,666,699,,,,,,,666,3853,,,3880,7057,,,668,7013
mainnet,default,transfer-test,,,0,830,866,891,,,,,,,,,867,7299,7345,7369,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,549,560,627,,,,,,,561,9763,,,9796,9861,,,562,9763
testnet,ALCHEMY_URL,transfer-test,,,0,515,562,626,,,,,,,,,562,4107,4137,4193,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,622,664,738,,,,,,,,,667,4168,4193,4241,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,618,663,714,,,,,,,,,663,4092,4136,4184,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,321,356,375,,,,,,,,,357,3526,3575,3594,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,415,458,480,,,,,,,,,460,3622,3626,3646,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,946,970,994,,,,,,,,,971,7402,7452,7476,,,,
mainnet,default,headless-kittypunch-swap-3,0,18535,,,,,18544,21200,,,21215,36799,,,,,,,36830,44196,,
mainnet,default,headless-kittypunch-swap-4,0,1718,,,,,,,1745,5013,5017,20710,,,,,,,20748,28137,,
