network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1064,1103,1178,,,1104,8036,8040,8114,,
testnet,default,transfer-erc20-test,0,840,860,947,,,862,4499,4538,4611,,
testnet,default,transfer-cadence-soft-finality-test,0,1018,1041,1150,1042,6569,,,6570,6672,1044,9901
testnet,default,transfer-cadence-test,0,684,723,817,721,6366,,,6395,9052,723,9711
mainnet,default,transfer-test,0,1004,1020,1092,,,1021,7732,7759,7830,,
mainnet,default,transfer-cadence-soft-finality-test,0,669,694,859,695,9364,,,9370,9543,696,10538
testnet,ALCHEMY_URL,transfer-test,0,722,752,876,,,753,7832,7840,7948,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1000,1003,1128,,,1006,8117,8142,8254,,
mainnet,ALCHEMY_URL,transfer-test,0,802,805,920,,,805,4522,4524,4638,,
testnet,QUICKNODE_URL,transfer-test,0,1185,1205,1279,,,1206,4865,4877,4951,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,843,857,935,,,859,4498,4535,4610,,
mainnet,QUICKNODE_URL,transfer-test,0,1018,1054,1130,,,1055,7776,7787,7862,,
