network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1063,1071,1089,,,1072,7469,7500,7527,,
testnet,default,transfer-erc20-test,0,967,969,996,,,973,13781,13782,13806,,
testnet,default,transfer-cadence-soft-finality-test,0,453,457,480,457,8112,,,8112,8150,459,11582
testnet,default,transfer-cadence-test,0,408,424,537,424,5882,,,5882,9210,425,9193
mainnet,default,transfer-test,0,4060,4084,4109,,,4085,10518,10563,10587,,
mainnet,default,transfer-cadence-soft-finality-test,0,658,679,765,680,7792,,,7825,7894,682,9853
testnet,ALCHEMY_URL,transfer-test,0,633,663,729,,,664,7357,7399,7454,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,548,561,622,,,564,7264,7300,7375,,
mainnet,ALCHEMY_URL,transfer-test,0,945,969,1061,,,970,7894,7906,10081,,
testnet,QUICKNODE_URL,transfer-test,0,433,459,479,,,460,6843,6889,6908,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,362,406,431,,,410,6793,6837,6858,,
mainnet,QUICKNODE_URL,transfer-test,0,816,816,840,,,817,7246,7249,7272,,
