network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,891,919,988,,,,,,,920,7820,7856,7925,,,,
testnet,default,transfer-erc20-test,,,0,824,866,946,,,,,,,869,7769,7809,7880,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,654,695,805,,,,,695,6246,,,6255,6359,,,696,9562
testnet,default,transfer-cadence-test,,,0,552,599,690,,,,,600,7340,,,7385,9709,,,602,10658
mainnet,default,transfer-test,,,0,901,919,991,,,,,,,919,7622,7656,7727,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,835,841,961,,,,,842,8454,,,8492,8614,,,842,14113
testnet,ALCHEMY_URL,transfer-test,,,1,1930,1938,2243,,,,,,,1939,10026,10052,10316,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1701,1735,2146,,,,,,,1742,9373,9397,9548,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1461,1479,1588,,,,,,,1480,6159,6178,6409,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,838,867,939,,,,,,,868,7781,7815,7885,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,691,714,787,,,,,,,717,7622,7663,7749,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,745,765,837,,,,,,,766,7466,7503,7574,,,,
mainnet,default,headless-kittypunch-swap-1,0,21180,,,,,21209,24029,24039,43304,,,,,,,43347,50339,,
