network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,573,605,635,,,,,,,606,13497,13523,13549,,,,
testnet,default,transfer-erc20-test,,,0,689,720,753,,,,,,,723,7187,7201,7232,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,419,449,512,,,,,450,5744,,,5787,5854,,,452,9998
testnet,default,transfer-cadence-test,,,0,346,386,431,,,,,386,4653,,,4658,6786,,,387,6782
mainnet,default,transfer-test,,,0,882,906,946,,,,,,,907,7522,7528,7567,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,455,458,538,,,,,458,6404,,,6436,6526,,,460,9669
testnet,ALCHEMY_URL,transfer-test,,,0,1068,1111,1211,,,,,,,1111,8218,8232,8336,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,979,1014,1128,,,,,,,1017,8126,8135,8250,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1082,1110,1200,,,,,,,1111,14527,14528,14608,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,509,508,537,,,,,,,508,6973,7023,7052,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,522,557,590,,,,,,,560,7029,7040,7070,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,843,858,897,,,,,,,859,7462,7485,7530,,,,
mainnet,default,headless-kittypunch-swap-1,0,21095,,,,,21110,23412,23453,42112,,,,,,,42136,48987,,
