network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1061,1072,1136,,,1073,4515,4546,4617,,
testnet,default,transfer-erc20-test,0,929,969,1042,,,972,4430,4445,4508,,
testnet,default,transfer-cadence-soft-finality-test,0,830,876,1102,877,5561,,,5573,5696,878,8999
testnet,default,transfer-cadence-test,0,667,688,771,689,6252,,,6252,8979,690,9628
mainnet,default,transfer-test,0,732,765,836,,,766,7477,7498,7570,,
mainnet,default,transfer-cadence-soft-finality-test,0,609,653,846,654,5962,,,5963,6092,656,9500
testnet,ALCHEMY_URL,transfer-test,0,748,765,858,,,766,7853,7860,7967,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,728,764,869,,,767,7799,7806,7917,,
mainnet,ALCHEMY_URL,transfer-test,0,690,714,836,,,715,14176,14187,14279,,
testnet,QUICKNODE_URL,transfer-test,0,819,865,1084,,,816,7577,7601,7671,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,777,815,890,,,818,7733,7755,7826,,
mainnet,QUICKNODE_URL,transfer-test,0,960,968,1039,,,969,7669,7705,7778,,
