network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,404,407,443,,,408,6923,6952,6987,,
testnet,default,transfer-erc20-test,0,496,504,542,,,507,6990,7021,7057,,
testnet,default,transfer-cadence-soft-finality-test,0,462,509,545,510,6836,,,6845,6881,510,9980
testnet,default,transfer-cadence-test,0,283,293,360,293,6563,,,6585,8126,295,8639
mainnet,default,transfer-test,0,1094,1107,1118,,,1108,7390,7401,7410,,
mainnet,default,transfer-cadence-soft-finality-test,0,271,271,321,271,8114,,,8116,8188,272,10141
testnet,ALCHEMY_URL,transfer-test,0,541,554,601,,,555,3831,3874,3905,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,362,403,436,,,406,6907,6944,6972,,
mainnet,ALCHEMY_URL,transfer-test,0,681,700,730,,,701,7229,7241,7273,,
testnet,QUICKNODE_URL,transfer-test,0,398,402,411,,,403,6675,6692,6700,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,226,250,262,,,253,6526,6532,6543,,
mainnet,QUICKNODE_URL,transfer-test,0,656,701,711,,,702,6987,7023,7032,,
