network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,815,823,877,,,823,7548,7561,7613,,
testnet,default,transfer-erc20-test,0,516,562,618,,,565,7284,7302,7356,,
testnet,default,transfer-cadence-soft-finality-test,0,621,630,719,631,7039,,,7060,7147,632,10310
testnet,default,transfer-cadence-test,0,516,527,599,527,6941,,,6968,9414,529,10210
mainnet,default,transfer-test,0,785,816,872,,,817,7645,7648,7708,,
testnet,ALCHEMY_URL,transfer-test,0,828,862,973,,,863,8495,8521,8642,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1398,1429,1538,,,1433,6198,6228,6483,,
mainnet,ALCHEMY_URL,transfer-test,0,621,663,721,,,664,7465,7501,7558,,
testnet,QUICKNODE_URL,transfer-test,0,582,612,665,,,613,7334,7345,7399,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,513,562,618,,,565,7283,7299,7353,,
mainnet,QUICKNODE_URL,transfer-test,0,640,663,718,,,664,7493,7499,7554,,
