network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,748,766,835,,,765,7630,7655,7724,,
testnet,default,transfer-erc20-test,0,592,612,688,,,615,7506,7554,7627,,
testnet,default,transfer-cadence-soft-finality-test,0,722,723,825,724,6295,,,6337,6442,726,10717
testnet,default,transfer-cadence-test,0,543,592,698,593,6254,,,6255,8673,594,9576
mainnet,default,transfer-test,0,645,663,736,,,664,7578,7605,7682,,
mainnet,default,transfer-cadence-soft-finality-test,1,598,630,749,631,5532,,,5532,5650,632,11101
testnet,ALCHEMY_URL,transfer-test,0,1008,1019,1254,,,1020,8294,8316,8539,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1283,1327,1422,,,1331,8502,8526,8623,,
mainnet,ALCHEMY_URL,transfer-test,0,639,663,772,,,664,4611,4643,4738,,
testnet,QUICKNODE_URL,transfer-test,0,622,663,733,,,664,7530,7554,7623,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,606,612,689,,,615,7509,7555,7629,,
mainnet,QUICKNODE_URL,transfer-test,0,637,668,742,,,669,7589,7611,7686,,
