network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,677,718,786,,,718,7618,7656,7724,,
testnet,default,transfer-erc20-test,0,624,663,734,,,665,4305,4339,4408,,
testnet,default,transfer-cadence-soft-finality-test,0,844,891,999,892,6391,,,6408,6520,894,9731
testnet,default,transfer-cadence-test,0,545,584,677,585,6041,,,6046,8668,587,9376
mainnet,default,transfer-test,0,1014,1020,1096,,,1021,8110,8113,8181,,
testnet,ALCHEMY_URL,transfer-test,0,1330,1376,1607,,,1377,5767,5816,5918,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1043,1071,1177,,,1074,5441,5463,5699,,
mainnet,ALCHEMY_URL,transfer-test,0,1239,1273,1368,,,1274,5525,5559,5646,,
testnet,QUICKNODE_URL,transfer-test,1,679,713,790,,,714,7613,7655,7723,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,658,664,736,,,666,7584,7607,7676,,
mainnet,QUICKNODE_URL,transfer-test,0,680,712,790,,,713,4397,4437,4513,,
