network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,689,714,741,,,715,7173,7197,7223,,
testnet,default,transfer-erc20-test,0,427,459,489,,,461,6913,6943,6971,,
testnet,default,transfer-cadence-soft-finality-test,0,729,770,831,771,5043,,,5059,5119,772,9301
testnet,default,transfer-cadence-test,0,403,419,460,419,5784,,,5830,9501,421,10035
mainnet,default,transfer-test,0,874,917,958,,,918,7458,7502,7537,,
mainnet,default,transfer-cadence-soft-finality-test,0,642,649,722,649,6914,,,6922,6995,650,13349
testnet,ALCHEMY_URL,transfer-test,0,977,1019,1075,,,1020,7719,7754,7795,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,739,766,810,,,769,7407,7454,7499,,
mainnet,ALCHEMY_URL,transfer-test,0,599,612,653,,,613,7187,7196,7233,,
testnet,QUICKNODE_URL,transfer-test,0,418,458,485,,,459,6911,6941,6967,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,451,459,489,,,461,6910,6943,6970,,
mainnet,QUICKNODE_URL,transfer-test,0,692,714,755,,,715,7297,7298,7337,,
