network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,749,765,789,,,,,,,,,766,3941,3981,4000,,,,
testnet,default,transfer-erc20-test,,,0,382,408,431,,,,,,,,,410,6793,6838,6858,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,631,674,730,,,,,,,675,3854,,,3891,3943,,,677,7017
testnet,default,transfer-cadence-test,,,0,352,399,431,,,,,,,400,3614,,,3615,6455,,,402,6777
mainnet,default,transfer-test,,,0,1048,1071,1096,,,,,,,,,1073,7493,7503,7525,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,550,560,625,,,,,,,560,8408,,,8417,8480,,,562,11577
testnet,ALCHEMY_URL,transfer-test,,,0,859,869,952,,,,,,,,,869,4633,4645,4729,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,766,767,858,,,,,,,,,770,4497,4546,4644,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,689,714,865,,,,,,,,,715,4337,4338,4424,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,530,562,585,,,,,,,,,562,3733,3777,3795,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,366,408,432,,,,,,,,,412,3573,3579,3599,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,785,819,842,,,,,,,,,819,7238,7250,7273,,,,
mainnet,default,headless-kittypunch-swap-3,0,17965,,,,,18000,20680,,,20725,36325,,,,,,,36354,43701,,
mainnet,default,headless-kittypunch-swap-4,0,1712,,,,,,,1736,4865,4908,20657,,,,,,,20679,28073,,
