network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,438,460,479,,,460,3617,3628,3645,,
testnet,default,transfer-erc20-test,0,436,459,483,,,461,3604,3624,3644,,
testnet,default,transfer-cadence-soft-finality-test,0,381,408,431,408,4515,,,4545,4566,410,7584
testnet,default,transfer-cadence-test,0,203,224,262,224,4334,,,4362,6969,226,7407
mainnet,default,transfer-test,0,829,867,891,,,867,7296,7300,7323,,
mainnet,default,transfer-cadence-soft-finality-test,0,391,426,508,426,8629,,,8640,8710,428,10731
testnet,ALCHEMY_URL,transfer-test,0,675,715,785,,,716,4262,4287,4345,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,564,612,679,,,615,4223,4249,4325,,
mainnet,ALCHEMY_URL,transfer-test,0,581,616,699,,,617,7393,7402,7471,,
testnet,QUICKNODE_URL,transfer-test,0,415,461,480,,,461,3622,3625,3643,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,392,409,432,,,412,3573,3575,3737,,
mainnet,QUICKNODE_URL,transfer-test,0,796,816,840,,,817,7244,7244,7270,,
