network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,580,609,618,,,610,3676,3697,3706,,
testnet,default,transfer-erc20-test,0,242,253,266,,,256,3335,3340,3351,,
testnet,default,transfer-cadence-soft-finality-test,0,502,507,548,508,3650,,,3679,3720,509,7821
testnet,default,transfer-cadence-test,0,235,241,265,241,3375,,,3408,7207,243,7549
mainnet,default,transfer-test,0,904,908,918,,,909,13597,13636,13645,,
mainnet,default,transfer-cadence-soft-finality-test,0,497,504,572,505,8546,,,8551,8602,506,12720
testnet,ALCHEMY_URL,transfer-test,0,542,556,602,,,557,3908,3939,3989,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,436,456,503,,,459,3823,3845,3887,,
testnet,QUICKNODE_URL,transfer-test,0,465,509,519,,,510,3577,3590,3599,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,329,357,371,,,360,3429,3440,3451,,
mainnet,QUICKNODE_URL,transfer-test,0,350,354,363,,,355,13045,13064,13073,,
