network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,640,658,677,,,659,7036,7075,7093,,
testnet,default,transfer-erc20-test,0,334,357,389,,,360,6764,6792,6812,,
testnet,default,transfer-cadence-soft-finality-test,0,333,376,428,377,6679,,,6715,6868,379,11955
testnet,default,transfer-cadence-test,0,308,350,386,351,7724,,,7747,10520,352,10890
mainnet,default,transfer-test,0,658,658,690,,,659,7121,7131,7157,,
mainnet,default,transfer-cadence-soft-finality-test,0,511,521,591,522,5672,,,5710,5781,522,9918
testnet,ALCHEMY_URL,transfer-test,0,574,608,652,,,609,7174,7188,7214,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,395,405,448,,,408,6957,6976,7009,,
mainnet,ALCHEMY_URL,transfer-test,1,343,354,402,,,355,13272,13294,13327,,
testnet,QUICKNODE_URL,transfer-test,0,287,305,324,,,305,6681,6716,6734,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,340,354,388,,,357,6752,6782,6812,,
mainnet,QUICKNODE_URL,transfer-test,0,432,458,485,,,459,6911,6924,6948,,
