network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,1389,1407,1494,,,1408,8158,8161,8209,,
testnet,default,transfer-erc20-test,0,856,856,950,,,858,4265,4282,4328,,
testnet,default,transfer-cadence-soft-finality-test,1,567,582,666,582,6355,,,6366,6453,584,8488
testnet,default,transfer-cadence-test,0,674,693,765,694,6166,,,6169,8649,696,8419
mainnet,default,transfer-test,0,1030,1057,1128,,,1057,7751,7795,7865,,
mainnet,default,transfer-cadence-soft-finality-test,0,951,996,1185,996,10685,,,10690,10890,998,11876
testnet,ALCHEMY_URL,transfer-test,0,1164,1207,1330,,,1208,5097,5132,5262,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,969,1011,1130,,,1014,8124,8149,8263,,
mainnet,ALCHEMY_URL,transfer-test,0,4370,4415,4527,,,4416,16663,16680,16795,,
testnet,QUICKNODE_URL,transfer-test,0,897,904,957,,,905,7667,7689,7742,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,667,703,763,,,705,7472,7489,7547,,
mainnet,QUICKNODE_URL,transfer-test,0,674,706,777,,,707,7399,7437,7507,,
