network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,329,358,378,,,,,,,,,359,6745,6772,6791,,,,
testnet,default,transfer-erc20-test,,,1,304,305,328,,,,,,,,,308,6705,6740,6761,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,332,379,432,,,,,,,380,5709,,,5738,5790,,,382,8875
testnet,default,transfer-cadence-test,,,0,307,346,384,,,,,,,347,5717,,,5759,9332,,,349,9946
mainnet,default,transfer-test,,,0,588,613,636,,,,,,,,,614,7032,7046,7068,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,375,378,441,,,,,,,379,4250,,,4261,4329,,,381,10634
testnet,ALCHEMY_URL,transfer-test,,,0,731,770,817,,,,,,,,,771,7384,7405,7433,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,586,613,670,,,,,,,,,616,7153,7153,7187,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,499,510,544,,,,,,,,,511,6985,6998,7027,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,381,408,428,,,,,,,,,409,6802,6840,6859,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,329,356,385,,,,,,,,,360,6756,6793,6814,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,490,510,533,,,,,,,,,511,6932,6951,6975,,,,
mainnet,default,headless-kittypunch-swap-3,0,18584,,,,,18618,21282,,,21283,36968,,,,,,,37012,46377,,
mainnet,default,headless-kittypunch-swap-4,0,1811,,,,,,,1852,4845,4895,20755,,,,,,,20763,28148,,
