network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1367,1407,1516,,,1407,4958,4983,5043,,
testnet,default,transfer-erc20-test,0,1078,1107,1187,,,1110,4567,4590,4653,,
testnet,default,transfer-cadence-soft-finality-test,0,582,623,689,624,3954,,,3991,4093,625,7239
testnet,default,transfer-cadence-test,1,565,571,710,571,3939,,,3940,6653,572,7215
mainnet,default,transfer-test,0,1069,1105,1177,,,1106,7816,7837,7910,,
mainnet,default,transfer-cadence-soft-finality-test,0,664,690,888,691,6931,,,6960,7095,692,11713
testnet,ALCHEMY_URL,transfer-test,0,885,907,1037,,,907,4761,4793,4901,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,969,1009,1115,,,1012,4752,4794,4918,,
mainnet,ALCHEMY_URL,transfer-test,0,1157,1160,1375,,,1161,8823,8864,9011,,
testnet,QUICKNODE_URL,transfer-test,0,911,957,1027,,,958,4596,4634,4704,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,758,807,879,,,809,4417,4428,4498,,
mainnet,QUICKNODE_URL,transfer-test,0,801,802,875,,,803,7507,7527,7599,,
