network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,791,816,846,,,,,,,,,817,7296,7296,7325,,,,
testnet,default,transfer-erc20-test,,,0,435,458,492,,,,,,,,,461,6923,6939,6969,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,561,594,657,,,,,,,595,5943,,,5954,6017,,,596,8081
testnet,default,transfer-cadence-test,,,0,382,417,468,,,,,,,418,5738,,,5777,8340,,,420,8932
mainnet,default,transfer-test,,,0,837,867,904,,,,,,,,,868,7428,7451,7488,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,618,624,715,,,,,,,625,8067,,,8075,8150,,,626,10173
testnet,ALCHEMY_URL,transfer-test,,,0,1550,1582,1779,,,,,,,,,1583,5526,5563,5692,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1422,1430,1553,,,,,,,,,1433,5694,5728,5931,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1390,1428,1523,,,,,,,,,1429,8779,8825,8947,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,593,612,641,,,,,,,,,612,7088,7093,7122,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,435,458,492,,,,,,,,,461,6938,6982,7016,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,943,969,1006,,,,,,,,,970,7520,7550,7587,,,,
mainnet,default,headless-kittypunch-swap-1,0,20845,,,,,20859,23645,,,23670,42319,,,,,,,42329,48979,,
mainnet,default,headless-kittypunch-swap-2,0,2639,,,,,,,2688,6344,6388,25819,,,,,,,25826,32441,,
mainnet,default,headless-kittypunch-swap-3,0,18317,,,,,18340,100072,,,100086,115786,,,,,,,115824,123676,,
mainnet,default,headless-kittypunch-swap-4,0,1850,,,,,,,1896,6400,6445,22270,,,,,,,22293,30139,,
