network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,426,456,482,,,457,3694,3743,3771,,
testnet,default,transfer-erc20-test,1,407,404,440,,,406,6899,6918,6951,,
testnet,default,transfer-cadence-soft-finality-test,0,393,428,492,429,3584,,,3599,3777,431,7852
testnet,default,transfer-cadence-test,0,344,378,442,379,3551,,,3551,6492,380,6754
mainnet,default,transfer-test,0,987,1010,1049,,,1011,7593,7618,7657,,
testnet,ALCHEMY_URL,transfer-test,0,537,557,622,,,557,4052,4092,4145,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,457,455,520,,,458,3841,3888,3942,,
mainnet,ALCHEMY_URL,transfer-test,0,643,656,694,,,657,7253,7263,7301,,
testnet,QUICKNODE_URL,transfer-test,0,369,405,438,,,406,3667,3684,3712,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,355,353,382,,,356,3590,3637,3667,,
mainnet,QUICKNODE_URL,transfer-test,0,694,707,748,,,707,7307,7310,7349,,
