network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,755,766,784,,,,,,,,,767,7146,7148,7166,,,,
testnet,default,transfer-erc20-test,,,0,366,409,433,,,,,,,,,412,6795,6842,6863,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,611,656,711,,,,,,,657,5909,,,5913,5962,,,658,10133
testnet,default,transfer-cadence-test,,,0,347,393,435,,,,,,,394,4621,,,4631,7783,,,396,7805
mainnet,default,transfer-test,,,1,796,815,839,,,,,,,,,816,7244,7255,7278,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,538,571,654,,,,,,,571,9510,,,9557,9623,,,573,10579
testnet,ALCHEMY_URL,transfer-test,,,0,1515,1535,1756,,,,,,,,,1536,6052,6087,6307,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1451,1480,1572,,,,,,,,,1484,9266,9288,9388,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1634,1633,1820,,,,,,,,,1633,5890,5919,6110,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,285,311,331,,,,,,,,,311,6693,6739,6757,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,259,306,329,,,,,,,,,309,6691,6737,6757,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,458,459,483,,,,,,,,,459,6888,6888,6911,,,,
mainnet,default,headless-kittypunch-swap-1,0,22080,,,,,22106,24831,,,24845,43762,,,,,,,43771,50266,,
mainnet,default,headless-kittypunch-swap-2,0,2692,,,,,,,2707,6683,6729,26049,,,,,,,26065,32953,,
