network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,803,818,892,,,818,4438,4441,4511,,
testnet,default,transfer-erc20-test,0,687,716,792,,,719,4349,4393,4465,,
testnet,default,transfer-cadence-soft-finality-test,0,661,706,811,706,4103,,,4126,4229,708,7430
testnet,default,transfer-cadence-test,0,562,608,692,609,4002,,,4028,7624,611,8433
mainnet,default,transfer-test,0,855,870,940,,,870,7782,7809,7879,,
mainnet,default,transfer-cadence-soft-finality-test,1,708,743,859,744,6686,,,6712,6832,746,11219
testnet,ALCHEMY_URL,transfer-test,0,1194,1226,1469,,,1226,5424,5462,5694,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1243,1277,1543,,,1280,5445,5463,5567,,
mainnet,ALCHEMY_URL,transfer-test,0,1584,1586,1693,,,1587,9348,9393,9500,,
testnet,QUICKNODE_URL,transfer-test,0,653,665,731,,,665,4273,4292,4358,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,649,665,739,,,667,4280,4290,4360,,
mainnet,QUICKNODE_URL,transfer-test,0,927,971,1042,,,972,7882,7910,7980,,
