network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,689,708,761,,,709,7442,7446,7503,,
testnet,default,transfer-erc20-test,0,599,611,671,,,613,4111,4144,4202,,
testnet,default,transfer-cadence-soft-finality-test,0,514,523,614,524,4890,,,4897,4982,525,9241
testnet,default,transfer-cadence-test,1,492,500,568,500,4891,,,4930,7635,502,8165
mainnet,default,transfer-test,0,842,858,920,,,859,7662,7702,7763,,
mainnet,default,transfer-cadence-soft-finality-test,0,686,710,825,710,5905,,,5945,6348,712,11476
testnet,ALCHEMY_URL,transfer-test,0,1912,1914,2208,,,1915,6584,6603,6731,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1583,1611,1886,,,1614,6594,6603,6896,,
mainnet,ALCHEMY_URL,transfer-test,0,1116,1161,1299,,,1162,8667,8692,8818,,
testnet,QUICKNODE_URL,transfer-test,0,536,556,609,,,557,7281,7299,7355,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,549,556,616,,,558,7311,7312,7369,,
mainnet,QUICKNODE_URL,transfer-test,0,940,958,1020,,,958,7765,7772,7833,,
