network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,925,969,989,,,970,7365,7397,7414,,
testnet,default,transfer-erc20-test,0,822,868,903,,,871,7271,7300,7318,,
testnet,default,transfer-cadence-soft-finality-test,0,359,400,458,400,4649,,,4690,4711,402,7823
testnet,default,transfer-cadence-test,0,243,281,361,281,6608,,,6612,8444,282,8776
mainnet,default,transfer-test,0,1089,1122,1146,,,1122,7554,7604,7628,,
mainnet,default,transfer-cadence-soft-finality-test,0,414,445,540,445,5125,,,5160,5245,448,9416
testnet,ALCHEMY_URL,transfer-test,0,634,666,727,,,666,7341,7350,7405,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,593,612,663,,,614,7224,7247,7291,,
mainnet,ALCHEMY_URL,transfer-test,0,533,561,608,,,560,13901,13929,13975,,
testnet,QUICKNODE_URL,transfer-test,0,539,566,586,,,566,6954,6994,7013,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,426,459,483,,,462,6847,6889,6910,,
mainnet,QUICKNODE_URL,transfer-test,0,919,918,943,,,918,7352,7401,7425,,
