network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,627,654,689,,,655,7160,7207,7240,,
testnet,default,transfer-erc20-test,0,588,608,653,,,610,7143,7159,7193,,
mainnet,default,transfer-test,0,465,501,526,,,502,6931,6938,6961,,
mainnet,default,transfer-cadence-soft-finality-test,0,383,386,451,387,6098,,,6117,6202,388,10580
testnet,ALCHEMY_URL,transfer-test,0,684,710,786,,,711,7480,7520,7579,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,792,807,866,,,810,7433,7466,7533,,
mainnet,ALCHEMY_URL,transfer-test,0,665,703,776,,,704,7637,7653,7725,,
testnet,QUICKNODE_URL,transfer-test,0,520,552,572,,,553,6926,6946,6965,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,421,451,474,,,454,3613,3632,3654,,
mainnet,QUICKNODE_URL,transfer-test,0,692,705,730,,,705,7132,7142,7166,,
