network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,481,505,527,,,505,3672,3681,3699,,
testnet,default,transfer-erc20-test,0,278,303,325,,,306,3471,3490,3510,,
testnet,default,transfer-cadence-soft-finality-test,0,483,525,584,526,3686,,,3701,3757,528,6860
testnet,default,transfer-cadence-test,0,460,502,536,503,3663,,,3676,7533,504,7891
mainnet,default,transfer-test,0,640,657,681,,,658,7255,7259,7282,,
testnet,ALCHEMY_URL,transfer-test,0,462,504,546,,,505,3843,3894,3935,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,333,358,390,,,360,3710,3746,3778,,
mainnet,ALCHEMY_URL,transfer-test,0,404,405,439,,,406,6908,6916,6944,,
testnet,QUICKNODE_URL,transfer-test,1,331,354,378,,,355,3520,3540,3558,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,429,457,478,,,460,3616,3645,3665,,
mainnet,QUICKNODE_URL,transfer-test,0,395,405,428,,,405,7173,7178,7202,,
