network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,992,1015,1086,,,1015,4639,4654,4724,,
testnet,default,transfer-erc20-test,0,621,658,730,,,660,4278,4291,4361,,
testnet,default,transfer-cadence-soft-finality-test,0,921,966,1069,966,4344,,,4345,4454,968,8763
testnet,default,transfer-cadence-test,0,548,590,678,591,3999,,,4022,7353,593,7305
mainnet,default,transfer-test,0,733,760,833,,,761,7871,7874,8036,,
testnet,ALCHEMY_URL,transfer-test,0,860,860,969,,,861,4750,4751,4849,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,764,810,902,,,813,4549,4553,4644,,
mainnet,ALCHEMY_URL,transfer-test,0,856,862,957,,,863,7872,7883,7978,,
testnet,QUICKNODE_URL,transfer-test,0,670,709,778,,,710,4341,4356,4423,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,658,706,784,,,709,4374,4396,4472,,
mainnet,QUICKNODE_URL,transfer-test,0,667,708,782,,,709,7821,7837,7910,,
