network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,916,960,1017,,,961,7717,7734,7791,,
testnet,default,transfer-erc20-test,0,547,555,617,,,558,7318,7367,7425,,
testnet,default,transfer-cadence-soft-finality-test,0,845,855,944,856,6397,,,6441,6529,857,9674
testnet,default,transfer-cadence-test,0,478,487,557,487,5965,,,5970,8752,488,9241
mainnet,default,transfer-test,0,908,912,969,,,913,7677,7679,7736,,
mainnet,default,transfer-cadence-soft-finality-test,0,1410,1460,2327,1461,7454,,,7497,7601,1410,11861
testnet,ALCHEMY_URL,transfer-test,0,1075,1113,1226,,,1114,8276,8323,8427,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,709,756,868,,,759,8071,8121,8231,,
mainnet,ALCHEMY_URL,transfer-test,0,1199,1209,1446,,,1210,8489,8525,8626,,
testnet,QUICKNODE_URL,transfer-test,0,512,556,613,,,557,7295,7324,7380,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,482,506,561,,,508,7247,7274,7328,,
mainnet,QUICKNODE_URL,transfer-test,0,690,707,765,,,708,7470,7520,7577,,
