network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,572,613,642,,,614,3852,3884,3912,,
testnet,default,transfer-erc20-test,0,390,410,443,,,413,3655,3680,3710,,
testnet,default,transfer-cadence-soft-finality-test,0,533,576,635,576,3764,,,3793,3854,578,6958
testnet,default,transfer-cadence-test,0,349,389,431,389,3532,,,3552,6507,390,6718
mainnet,default,transfer-test,0,1080,1123,1163,,,1124,7710,7759,7799,,
mainnet,default,transfer-cadence-soft-finality-test,0,735,759,832,760,6716,,,6732,6835,762,10936
testnet,ALCHEMY_URL,transfer-test,0,735,766,851,,,767,4569,4598,4662,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,709,716,801,,,717,4600,4648,4733,,
mainnet,ALCHEMY_URL,transfer-test,0,779,817,892,,,817,7808,7815,7894,,
testnet,QUICKNODE_URL,transfer-test,0,454,459,488,,,459,3699,3731,3760,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,346,356,389,,,359,3591,3628,3658,,
mainnet,QUICKNODE_URL,transfer-test,0,679,715,749,,,716,7235,7246,7279,,
