network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,354,356,375,,,357,6751,6789,6807,,
testnet,default,transfer-erc20-test,0,291,305,327,,,308,6692,6743,6763,,
testnet,default,transfer-cadence-soft-finality-test,0,518,560,617,561,4747,,,4747,4810,563,9001
testnet,default,transfer-cadence-test,0,285,323,368,324,6498,,,6498,10263,326,10733
mainnet,default,transfer-test,0,686,712,737,,,714,7261,7296,7324,,
testnet,ALCHEMY_URL,transfer-test,0,366,408,454,,,409,6948,6995,7041,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,307,306,340,,,309,6829,6844,6873,,
mainnet,ALCHEMY_URL,transfer-test,0,318,357,388,,,358,6869,6889,6915,,
testnet,QUICKNODE_URL,transfer-test,0,353,357,385,,,358,6773,6800,6818,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,366,407,439,,,410,6873,6894,6923,,
mainnet,QUICKNODE_URL,transfer-test,0,412,459,484,,,459,6994,7043,7163,,
