network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,605,614,634,,,,,,,615,3778,3784,3803,,,,
testnet,default,transfer-erc20-test,,,0,442,459,482,,,,,,,461,3649,3679,3700,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,686,735,789,,,,,735,3922,,,3955,4011,,,737,8150
testnet,default,transfer-cadence-test,,,0,294,340,387,,,,,341,3525,,,3559,6671,,,343,6691
mainnet,default,transfer-test,,,0,626,663,693,,,,,,,664,13523,13572,13597,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,484,496,563,,,,,496,6168,,,6213,6279,,,498,11471
testnet,ALCHEMY_URL,transfer-test,,,0,597,613,657,,,,,,,614,3935,3985,4023,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,630,663,710,,,,,,,666,3965,3984,4014,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,742,769,876,,,,,,,770,14296,14296,14375,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,314,358,378,,,,,,,359,3529,3574,3593,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,358,357,380,,,,,,,358,6758,6786,6808,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,724,766,791,,,,,,,767,13622,13673,13699,,,,
mainnet,default,headless-kittypunch-swap-3,0,17856,,,,,17882,46810,46853,62452,,,,,,,62458,78363,,
