network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,745,760,794,,,760,13721,13752,13786,,
testnet,default,transfer-erc20-test,0,511,510,549,,,513,3782,3832,3866,,
testnet,default,transfer-cadence-soft-finality-test,0,472,513,568,514,4788,,,4801,4863,515,7950
testnet,default,transfer-cadence-test,0,542,542,600,542,3745,,,3757,6574,544,6902
mainnet,default,transfer-test,0,970,969,997,,,969,7432,7448,7475,,
mainnet,default,transfer-cadence-soft-finality-test,0,594,599,702,599,5766,,,5806,5874,600,11317
testnet,ALCHEMY_URL,transfer-test,0,803,817,889,,,817,4221,4251,4304,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,531,561,609,,,563,3917,3945,4001,,
mainnet,ALCHEMY_URL,transfer-test,0,1152,1177,1430,,,1178,8809,8829,8982,,
testnet,QUICKNODE_URL,transfer-test,0,673,714,733,,,714,20171,20203,20222,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,515,560,584,,,563,6949,6992,7012,,
mainnet,QUICKNODE_URL,transfer-test,0,457,459,487,,,459,6908,6942,6969,,
